ids,Station_Prox,bedrooms_model,bathrooms_model,compass,borough_name,propertySubType,tenure.tenureType,tenure.yearsRemainingOnLease,address.outcode,address.incode,location.latitude,location.longitude,analyticsProperty.added,analyticsProperty.auctionOnly,analyticsProperty.minSizeFt,analyticsProperty.maxSizeFt,prices.pricePerSqFt,analyticsProperty.ownership,analyticsProperty.preOwned,analyticsProperty.priceQualifier,analyticsProperty.soldSTC,Price
123891230,0.2,3.0,1.0,SE,Bromley,Terraced,FREEHOLD,,SE20,7PU,51.413986,-0.050107,20220606,False,,,,Non-shared ownership,Resale,None,False,750000.0
118288862,1.0,1.0,1.0,BR,Bromley,Apartment,LEASEHOLD,,BR5,4LZ,51.381484,0.114582,20220104,False,,,,Non-shared ownership,Resale,Guide Price,True,210000.0
79400709,0.2,1.0,1.0,BR,Bromley,Apartment,LEASEHOLD,,BR6,8PR,51.375842,0.085871,20210405,False,,,,Non-shared ownership,Resale,None,True,210000.0
84708660,1.5,2.0,1.0,BR,Bromley,Flat,LEASEHOLD,,BR5,4QU,51.375878,0.122976,20220419,False,,,,Non-shared ownership,Resale,None,False,215000.0
119701898,0.1,1.0,1.0,BR,Bromley,Flat,LEASEHOLD,,BR1,3NH,51.40872,0.01528,20220208,False,,,,Non-shared ownership,Resale,Offers in Excess of,True,215000.0
124014935,0.1,1.0,,BR,Bromley,Flat,LEASEHOLD,,BR3,4PS,51.40849,-0.039326,20220617,False,,,,Non-shared ownership,Resale,Offers in Excess of,False,215000.0
123897941,0.1,1.0,1.0,BR,Bromley,Apartment,LEASEHOLD,,BR3,3HG,51.390793,-0.02907,20220606,False,,,,Non-shared ownership,Resale,None,False,215000.0
76095537,0.1,,1.0,SE,Bromley,Studio,LEASEHOLD,,SE20,8BQ,51.41737,-0.07149,20201209,False,,,,Non-shared ownership,Resale,None,True,215000.0
117101381,1.5,2.0,1.0,BR,Bromley,Apartment,LEASEHOLD,,BR5,4QU,51.37593,0.123252,20211201,False,,,,Non-shared ownership,Resale,None,False,219000.0
122379989,0.6,1.0,1.0,BR,Bromley,Flat,LEASEHOLD,,BR1,4NS,51.41925,0.004874,20220413,False,,,,Non-shared ownership,Resale,Guide Price,True,220000.0
115998158,0.9,1.0,1.0,BR,Bromley,Ground Flat,LEASEHOLD,,BR5,4DL,51.383147,0.116643,20211108,False,,,,Non-shared ownership,Resale,None,True,220000.0
119819858,1.0,1.0,1.0,BR,Bromley,Flat,LEASEHOLD,,BR5,4DH,51.382679,0.116895,20220210,False,,,,Non-shared ownership,Resale,None,False,220000.0
121824872,0.5,1.0,1.0,BR,Bromley,Flat,LEASEHOLD,,BR5,2PU,51.401594,0.103763,20220401,False,,,,Non-shared ownership,Resale,None,True,220000.0
121907069,0.5,1.0,1.0,SE,Bromley,Apartment,LEASEHOLD,,SE9,4SR,51.43251,0.04841,20220404,False,,,,Non-shared ownership,Resale,None,True,220000.0
120419408,3.1,1.0,1.0,TN,Bromley,Apartment,LEASEHOLD,,TN16,3JW,51.312794,0.034725,20220226,False,,,,Non-shared ownership,Resale,Offers in Region of,False,220000.0
121189049,0.6,1.0,1.0,BR,Bromley,Flat,LEASEHOLD,,BR5,2PU,51.403232,0.105579,20220317,False,,,,Non-shared ownership,Resale,None,True,220000.0
123712406,0.7,1.0,,BR,Bromley,Apartment,LEASEHOLD,,BR6,0UQ,51.38441,0.10347,20220526,False,445.0,445.0,£494.38 per sq. ft.,Non-shared ownership,Resale,None,False,220000.0
123753344,0.7,1.0,1.0,BR,Bromley,Flat,LEASEHOLD,,BR6,0UQ,51.384693,0.103815,20220527,False,,,,Non-shared ownership,Resale,None,False,220000.0
118414121,1.0,1.0,1.0,BR,Bromley,Flat,LEASEHOLD,,BR5,4LY,51.380443,0.112869,20220106,False,,,,Non-shared ownership,Resale,None,True,220000.0
120134960,0.3,1.0,1.0,SE,Bromley,Flat,,,SE20,7TJ,51.41293,-0.052609,20220217,False,,,,Non-shared ownership,Resale,Offers Over,True,220000.0
121914179,1.1,1.0,1.0,BR,Bromley,Flat,LEASEHOLD,,BR5,4LY,51.37984,0.111747,20220404,False,,,,Non-shared ownership,Resale,None,True,220000.0
85576314,0.1,3.0,,BR,Bromley,Flat,LEASEHOLD,92.0,BR3,4QE,51.40873,-0.042796,20220610,True,,,,Non-shared ownership,Resale,Guide Price,False,220000.0
96634984,1.0,1.0,1.0,BR,Bromley,Flat,LEASEHOLD,,BR5,4JP,51.381163,0.112224,20220530,False,,,,Non-shared ownership,Resale,None,True,225000.0
124028003,0.1,2.0,1.0,SE,Bromley,Apartment,SHARE_OF_FREEHOLD,,SE20,8EF,51.41074,-0.064766,20220617,False,,,,Non-shared ownership,Resale,None,False,450000.0
85640913,0.7,2.0,1.0,BR,Bromley,End of Terrace,FREEHOLD,,BR1,4QW,51.423509,0.010524,20220613,False,,,,Non-shared ownership,Resale,Guide Price,False,375000.0
121560119,0.3,2.0,1.0,SE,Bromley,Apartment,SHARE_OF_FREEHOLD,,SE20,7TT,51.40758,-0.06126,20220325,False,,,,Non-shared ownership,Resale,None,False,325000.0
122998217,0.2,4.0,3.0,BR,Bromley,End of Terrace,FREEHOLD,,BR1,3HP,51.40814,0.02259,20220503,False,,,,Non-shared ownership,Resale,None,False,825000.0
122558945,0.4,2.0,2.0,IG,,Apartment,LEASEHOLD,999.0,IG11,7ZQ,51.53576,0.07323,20220419,False,807.0,807.0,£521.07 per sq. ft.,Non-shared ownership,New Home,None,False,420500.0
119350160,0.7,3.0,2.0,RM,,Bungalow,FREEHOLD,,RM7,0RJ,51.5646,0.1778,20220131,False,,,,Non-shared ownership,Resale,None,True,475000.0
120774581,0.4,3.0,1.0,RM,,End of Terrace,FREEHOLD,,RM9,6JL,51.53743,0.14051,20220307,False,1406.0,1406.0,£337.84 per sq. ft.,Non-shared ownership,Resale,Guide Price,True,475000.0
123895040,0.7,3.0,1.0,RM,,Terraced,,,RM6,6DS,51.570186,0.144895,20220606,False,,,,Non-shared ownership,Resale,Guide Price,True,475000.0
85083525,0.3,5.0,3.0,IG,,End of Terrace,FREEHOLD,,IG11,8QY,51.543827,0.078854,20220429,False,,,,Non-shared ownership,Resale,None,True,475000.0
84729972,0.9,3.0,1.0,RM,,End of Terrace,FREEHOLD,,RM8,2BB,51.55417,0.12023,20220427,False,846.0,846.0,£561.47 per sq. ft.,Non-shared ownership,Resale,None,False,475000.0
121917386,0.8,3.0,1.0,IG,,End of Terrace,FREEHOLD,,IG11,0BW,51.527847,0.092483,20220404,False,,,,Non-shared ownership,Resale,Guide Price,True,475000.0
122107985,0.5,3.0,2.0,IG,,End of Terrace,FREEHOLD,,IG11,7XT,51.531788,0.097096,20220407,False,,,,Non-shared ownership,Resale,Guide Price,True,475000.0
119961734,0.2,3.0,2.0,RM,,End of Terrace,FREEHOLD,,RM9,5PB,51.543866,0.145602,20220214,False,,,,Non-shared ownership,Resale,Offers in Region of,False,475000.0
119653655,0.4,3.0,2.0,RM,,Semi-Detached,FREEHOLD,,RM8,1YD,51.5632,0.1247,20220207,False,,,,Non-shared ownership,Resale,None,True,475000.0
122104871,0.2,3.0,1.0,RM,,End of Terrace,FREEHOLD,,RM9,6BX,51.539321,0.132087,20220407,False,,,,Non-shared ownership,Resale,None,True,475000.0
122644886,0.5,4.0,2.0,RM,,Terraced,FREEHOLD,,RM10,8DA,51.541411,0.176012,20220421,False,,,,Non-shared ownership,Resale,Guide Price,True,475000.0
121177868,0.6,3.0,1.0,IG,,Terraced,FREEHOLD,,IG11,9AR,51.547001,0.105891,20220316,False,,,,Non-shared ownership,Resale,None,True,475000.0
121989026,0.9,3.0,1.0,RM,,Terraced,,,RM6,6BD,51.57428,0.14686,20220405,False,,,,Non-shared ownership,Resale,None,True,475000.0
119657234,0.5,3.0,,RM,,End of Terrace,FREEHOLD,,RM6,6EH,51.57018,0.13959,20220207,False,,,,Non-shared ownership,Resale,Guide Price,True,475000.0
122619182,0.4,3.0,2.0,RM,,Semi-Detached,FREEHOLD,,RM10,9NJ,51.53138,0.15161,20220420,False,,,,Non-shared ownership,Resale,Offers Over,False,475000.0
123076799,0.4,3.0,1.0,RM,,Semi-Detached,FREEHOLD,,RM10,9TD,51.539112,0.159651,20220504,False,,,,Non-shared ownership,Resale,Guide Price,True,475000.0
123276014,0.8,3.0,1.0,RM,,Semi-Detached,FREEHOLD,,RM8,2BU,51.55137,0.12097,20220512,False,,,,Non-shared ownership,Resale,None,True,475000.0
85225776,0.2,3.0,1.0,RM,,End of Terrace,FREEHOLD,,RM9,4SA,51.537221,0.125864,20220505,False,,,,Non-shared ownership,Resale,Guide Price,False,475000.0
84072264,1.1,4.0,2.0,RM,,Semi-Detached,FREEHOLD,,RM6,5EX,51.583117,0.132767,20220223,False,,,,Non-shared ownership,Resale,None,True,480000.0
123375260,0.8,3.0,1.0,RM,,End of Terrace,FREEHOLD,,RM8,2BU,51.55137,0.12097,20220514,False,,,,Non-shared ownership,Resale,Offers in Region of,True,480000.0
119187581,0.4,2.0,1.0,RM,,Semi-Detached,,,RM6,6UB,51.57299,0.13366,20220126,False,,,,Non-shared ownership,Resale,Guide Price,True,480000.0
119747876,0.7,3.0,,RM,,End of Terrace,,,RM6,6XR,51.576858,0.136556,20220209,False,,,,Non-shared ownership,Resale,Offers in Excess of,True,480000.0
121974398,0.2,4.0,1.0,RM,,Terraced,FREEHOLD,,RM10,7TT,51.547125,0.165692,20220405,False,,,,Non-shared ownership,Resale,Offers in Excess of,True,480000.0
120382346,0.8,3.0,1.0,RM,,Semi-Detached,FREEHOLD,,RM8,1NJ,51.56542,0.14692,20220225,False,,,,Non-shared ownership,Resale,None,False,485000.0
85463520,0.5,2.0,1.0,RM,,Terraced,FREEHOLD,,RM9,4DP,51.53743,0.11571,20220607,False,1009.0,1009.0,£396.43 per sq. ft.,Non-shared ownership,Resale,Guide Price,True,400000.0
123672689,0.5,3.0,1.0,RM,,Semi-Detached,FREEHOLD,,RM10,9TL,51.53734,0.16009,20220525,False,,,,Non-shared ownership,Resale,None,False,425000.0
123582626,0.6,3.0,1.0,RM,,End of Terrace,FREEHOLD,,RM8,2LL,51.54631,0.11713,20220523,False,,,,Non-shared ownership,Resale,None,False,425000.0
85721280,0.3,3.0,1.0,RM,,End of Terrace,,,RM9,6EA,51.537121,0.133327,20220614,False,,,,Non-shared ownership,Resale,None,False,425000.0
85506870,0.5,3.0,1.0,RM,,Semi-Detached,FREEHOLD,,RM9,6JD,51.53818,0.13867,20220608,False,,,,Non-shared ownership,Resale,None,True,425000.0
123375272,0.7,3.0,,RM,,Semi-Detached,FREEHOLD,,RM10,7ED,51.55364,0.15916,20220514,False,,,,Non-shared ownership,Resale,Offers Over,True,425000.0
85700562,0.7,3.0,1.0,RM,,End of Terrace,FREEHOLD,,RM6,6XR,51.577185,0.136032,20220614,False,,,,Non-shared ownership,Resale,Guide Price,False,425000.0
115820636,0.8,2.0,1.0,RM,,Bungalow,,,RM6,5UH,51.57866,0.13321,20211104,False,,,,Non-shared ownership,Resale,Guide Price,True,425000.0
116059061,1.0,3.0,1.0,RM,,House,FREEHOLD,,RM8,2FU,51.551361,0.108871,20211109,False,,,,Non-shared ownership,Resale,Guide Price,True,425000.0
121943888,0.3,3.0,1.0,RM,,End of Terrace,FREEHOLD,,RM6,6JJ,51.570564,0.133017,20220404,False,,,,Non-shared ownership,Resale,Guide Price,True,425000.0
123302474,1.0,3.0,1.0,RM,,Terraced,FREEHOLD,,RM8,3EA,51.556928,0.145013,20220512,False,,,,Non-shared ownership,Resale,Offers in Excess of,True,425000.0
121754558,0.9,3.0,1.0,RM,,End of Terrace,FREEHOLD,,RM10,7JT,51.554626,0.150729,20220330,False,,,,Non-shared ownership,Resale,Guide Price,True,425000.0
120663986,0.8,3.0,1.0,RM,,Semi-Detached,FREEHOLD,,RM8,2SU,51.55159,0.12269,20220304,False,,,,Non-shared ownership,Resale,None,True,425000.0
119962895,0.9,3.0,1.0,RM,,Terraced,,,RM8,3AJ,51.555814,0.138037,20220214,False,,,,Non-shared ownership,Resale,Guide Price,True,425000.0
123530795,0.3,5.0,2.0,RM,,End of Terrace,FREEHOLD,,RM9,6AF,51.537719,0.147969,20220520,False,,,,Non-shared ownership,Resale,Guide Price,False,430000.0
123636650,0.5,3.0,1.0,RM,,End of Terrace,FREEHOLD,,RM9,4DL,51.53716,0.11584,20220525,False,1116.0,1116.0,£389.78 per sq. ft.,Non-shared ownership,Resale,Guide Price,True,435000.0
121215539,0.2,3.0,1.0,RM,,Semi-Detached,FREEHOLD,,RM10,8DT,51.54245,0.15113,20220317,False,,,,Non-shared ownership,Resale,None,True,435000.0
119354477,0.4,3.0,1.0,RM,,End of Terrace,FREEHOLD,,RM9,4PH,51.54199,0.11707,20220131,False,1141.0,1141.0,£381.24 per sq. ft.,Non-shared ownership,Resale,Guide Price,True,435000.0
122157644,0.9,3.0,2.0,RM,,Terraced,,,RM8,1NS,51.56689,0.150219,20220408,False,,,,Non-shared ownership,Resale,Offers in Excess of,True,435000.0
119904761,0.8,3.0,1.0,RM,,End of Terrace,FREEHOLD,,RM6,6AU,51.572808,0.145825,20220212,False,,,,Non-shared ownership,Resale,Guide Price,True,440000.0
119427506,1.0,3.0,1.0,RM,,Terraced,FREEHOLD,,RM8,3ED,51.557136,0.14393,20220202,False,,,,Non-shared ownership,Resale,None,True,440000.0
